,TWEET_ID,USER_ID,TWEET,EMOJI,TWEET_SENTIMENT,PROCESSED_TWEET,TARGET_EMOJIS_LIST,nltk_aggregated_score,spacy_aggregated_score,hugging_face_score,emoji_score,delta_nltk,delta_spacy,delta_hugging_face
306,692826606159659008,523085134,Life 😂😂😂😂😂 https://t.co/eIshJZWrk9,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,neutral,life,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,0.0,0.0,0.5104680061340332,0.221,0.221,0.221,0.28946800613403323
307,692887365937795072,176356781,They were so thin &amp; they've been growing so nicely 😭,0x1f62d,neutral,thin  theyve grow nicely,0x1f62d,0.4404,0.09999999999999998,-0.8034181594848633,-0.093,0.5334,0.19299999999999998,0.7104181594848633
310,692966125005639680,3656559557,"@KayBurley @David_Cameron #David_Cameron

I'm guessing he will not get anything that we #Brexit want 👎😨
Basically a waste of time #LeaveEU 👍",0x1f628,neutral,im guess get anything want thumbs_down basically waste time thumbs_up,0x1f628,-0.3612,-0.2,0.5191336274147034,-0.14,0.2212,0.06,0.6591336274147034
311,692982014862069760,297286429,"@crystalallclear what does Finland's over reliance on one industry have to do with Euro or #brexit ?
Kippers will blame anything on a coin 😂",0x1f602,negative,finlands reliance one industry euro  kipper blame anything coin,0x1f602,-0.34,0.0,0.6512961387634277,0.221,0.561,0.221,0.43029613876342776
314,693010202891788288,3818989217,I wondered when they would begin attempts at scaremongering football fans with such utter nonsense! #Brexit ⚽️😤  https://t.co/v9UzKTsj4r,0x1f624,negative,wonder would begin attempt scaremongering football fan utter nonsense  soccer_ball ,0x1f624,-0.1027,0.0,0.8315739035606384,-0.209,0.10629999999999999,0.209,1.0405739035606385
315,693026439898230784,2383467680,"RT @kurtshamiel: himas here himas there.. himas everywhere!! 😂😂😂

#PSYNagbabaga https://t.co/eYkUTrP6az",0x1f602|0x1f602|0x1f602,neutral,rt himas himas  himas everywhere  ,0x1f602|0x1f602|0x1f602,0.0,0.0,0.7635023593902588,0.221,0.221,0.221,0.5425023593902588
316,693046126849712128,502003211,Casually listening to 30 Minute Brake by @TheLukaState again for the 100th time today 🎧😍❤️,0x1f60d,positive,casually listen 30 minute brake 100th time today headphone red_heart ,0x1f60d,0.1779,-0.5000000000000001,0.8549240827560425,0.678,0.5001,1.1780000000000002,0.17692408275604243
317,693057903469666304,1966386108,#EUreferendum decides not Brussels. In work benefit reform does not control our borders. EU citizens still free to come anytime. #Brexit 😡,0x1f621,positive,decides brussels  work benefit reform control border  eu citizen still free come anytime ,0x1f621,0.743,0.4,0.5889754891395569,-0.173,0.9159999999999999,0.573,0.7619754891395569
318,693080680062853120,19659468,RT @AustinMahone: @itslitjoel around 😏,0x1f60f,negative,rt around,0x1f60f,0.0,0.0,0.6780657768249512,0.332,0.332,0.332,0.34606577682495115
320,693079303794380800,22085760,"Oh @PimlicoPlumbers in the interest of ""showing"" perhaps you'd better read &amp; digest the #Barclays #Brexit report! 😂😂 https://t.co/92iTB9NHc4",0x1f602|0x1f602,positive,oh interest  show  perhaps well read  digest report ,0x1f602|0x1f602,0.6249,0.0,-0.6198117733001709,0.221,0.40390000000000004,0.221,0.8408117733001709
321,693079553359626240,352646670,Is this an early 'April Fool'? #Brexit would be devastating for UK soccer?...like we might win the World Cup😳👍⚽️💝🍻🐝 https://t.co/UF3S0qmI7i,0x1f633,positive,early  april fool   would devastate uk soccer   like might win world cup thumbs_up soccer_ball  heart_with_ribbon clinking_beer_mugs honeybee,0x1f633,-0.1779,0.45,0.6209499835968018,0.018,0.1959,0.432,0.6029499835968017
322,693112716148527104,3135565264,RT @TaylorRenae10: @itsjavichavi this is the night your arm protected me from all the bugs while we slept 😂😂😂,0x1f602|0x1f602|0x1f602,negative,rt night arm protect bug sleep,0x1f602|0x1f602|0x1f602,0.3818,0.0,0.7812530994415283,0.221,0.16079999999999997,0.221,0.5602530994415283
325,693135002033328128,2823109342,Fails of the Week make my Fridays 😂😂😭,0x1f602|0x1f602|0x1f62d,positive,fails week make friday,0x1f602|0x1f602|0x1f62d,-0.4215,-0.5,0.7305852770805359,0.11633333333333333,0.5378333333333333,0.6163333333333333,0.6142519437472026
326,693148856045998080,81555741,@Ca_mil13 @c3webb @ShaniTsunamii @gxonzalez 😂😂😂😂 they are life!,0x1f602|0x1f602|0x1f602|0x1f602,neutral,life ,0x1f602|0x1f602|0x1f602|0x1f602,0.0,0.0,0.5498281717300415,0.221,0.221,0.221,0.32882817173004153
330,693350332781481984,274405751,You people are just threatening yourselves with court anyhow. I am afraid. 😂,0x1f602,positive,people threaten court anyhow  afraid ,0x1f602,-0.3818,-0.6,0.7131260633468628,0.221,0.6028,0.821,0.4921260633468628
331,693351250209984512,915763742,Poll Lead For Staying In EU As Talks Ramp Up. Hope this ain't true! #Brexit 😡 https://t.co/Dar8KLLqqN,0x1f621,positive,poll lead stay eu talk ramp  hope aint true ,0x1f621,0.1451,0.35,0.6253854632377625,-0.173,0.3181,0.5229999999999999,0.7983854632377625
332,693393816812937216,419653102,".@pcsavage @Guy_Stallard And, even if it does, Michael Gove or someone else will just reverse it two years later. 😂 #Brexit",0x1f602,neutral,  even  michael gove someone else reverse two year later ,0x1f602,0.0,0.0,0.7731675505638123,0.221,0.221,0.221,0.5521675505638123
333,693402166611066880,3656559557,"Outrageous WakeUp #David_Cameron @David_Cameron these are head lines that are politically wrong 👎😲
#Veterans
#Brexit https://t.co/CsudW62KqP",0x1f632,negative,outrageous wakeup head line politically wrong thumbs_down,0x1f632,-0.7269,-0.75,0.9301919341087341,-0.068,0.6589,0.6819999999999999,0.9981919341087342
334,693483488637509632,4864316980,@MirrorPolitics @DailyMirror @NigelNelson @UKIP @Number10gov @BBCPolitics #Westminster #Brexit Out of the #EU &amp; regain our own control 😊,0x1f60a,neutral, regain control,0x1f60a,0.0,0.0,0.723152756690979,0.644,0.644,0.644,0.07915275669097899
335,693484596042842112,4864316980,"@_AltRight_ @BristolComSense @UKIP @UKBorder @BBCPolitics #Westminster @BBCNews @SkyNews Utter scum, don't let them into the #UK!! #Brexit 😬",0x1f62c,negative,utter scum  let,0x1f62c,0.0,-0.15,0.927989661693573,0.194,0.194,0.344,0.733989661693573
336,693580139268042752,396095407,@Tori_evans1 @Cour98_x @GWION1 I guess we'll never know 😟,0x1f61f,positive,guess well never know,0x1f61f,0.2732,0.0,0.6060769557952881,0.072,0.2012,0.072,0.5340769557952881
338,693593030704627712,297286429,"Got to give it to you Reg,
you win this #brexit debate hands down, hats off to your superior insight and #ukip debating skills &amp; patriotism😂",0x1f602,positive,get give reg  win debate hand  hat superior insight debate skill  patriotism,0x1f602,0.8885,0.75,0.5653383731842041,0.221,0.6675,0.529,0.3443383731842041
339,693722266354475008,297286429,"Haha Michael, that why I call it cappuccino fluff, when it's boiled down just, well nothing substantial really 😂

@Guedella @Akabilky brexit",0x1f602,positive,haha michael  call cappuccino fluff  boil  well nothing substantial really brexit,0x1f602,0.5435,0.10000000000000002,0.5348072052001953,0.221,0.3225,0.12099999999999998,0.31380720520019534
340,693732200089546752,297286429,"Don't bother Alan, it's not like your contributing great #brexit or economic wisdom
Take your time 😂

@Akabilky @Guedella",0x1f602,positive,bother alan  like contribute great economic wisdom take time,0x1f602,0.8225,0.5,-0.5385521054267883,0.221,0.6015,0.279,0.7595521054267883
341,693758464179507200,716736364,"Peter Mandleson, Karen Brady + now Dianne Abbott, all telling you to stay in the EU 😂
Would sell their own grandmother all 3 of them
#Brexit",0x1f602,neutral,peter mandleson  karen brady  dianne abbott  tell stay eu would sell grandmother 3,0x1f602,0.0,0.0,0.856590211391449,0.221,0.221,0.221,0.635590211391449
342,693804063327162368,3352408024,"@EmsDiti #kölnhbf German &amp; EU Gov favor a #refugee tax😡 German, UK, &amp; #EU citizens will not let this happen! Or we get #Brexit &amp; #Gerxit!",0x1f621,positive,german  eu gov favor tax german  uk   citizen let happen  get ,0x1f621,0.4019,0.0,0.7877459526062012,-0.173,0.5749,0.173,0.9607459526062012
343,693819879573606400,4633530137,RT @taylorcaniff: had the best day ever still haven't slept... this vibe and feels make me so happy 🙏🏻 #magcon is back,0x1f64f,neutral,rt best day ever still sleep  vibe feel make happy light_skin_tone back,0x1f64f,0.836,0.6,-0.9831463098526001,0.417,0.419,0.183,1.4001463098526001
344,693865460564168704,289148078,RT @duhitzmark: Y'all aren't ready for this song😉Who's gonna buy it? Give it some time💕,0x1f609,neutral,rt yall ready song whos gonna buy  give time two_hearts,0x1f609,0.3612,0.2,0.8503669500350952,0.463,0.1018,0.263,0.3873669500350952
345,693875767764258816,1298730000,RT @SiriusXMHits1: .@justinbieber has TWO songs on the #WeekendCountdown this week on NOW! 😍😍 https://t.co/BegzmuZ2cs,0x1f60d|0x1f60d,neutral,rt  two song week ,0x1f60d|0x1f60d,0.0,0.0,0.7985622882843018,0.678,0.678,0.678,0.12056228828430171
348,693954751822565376,4644399678,RT @carterreynolds: So hype to meet you guys today 😝😚,0x1f61d|0x1f61a,neutral,rt hype meet guy today,0x1f61d|0x1f61a,0.0,0.0,0.683130145072937,0.5665,0.5665,0.5665,0.11663014507293701
349,694021851710754816,257654076,@michelle2498 bihhhh you know you 3 😂😂💃🏽💃🏽,0x1f602|0x1f602,neutral,bihhhh know 3 woman_dancing medium_skin_tone woman_dancing medium_skin_tone,0x1f602|0x1f602,0.0,0.0,0.8960681557655334,0.221,0.221,0.221,0.6750681557655335
350,694065355073929216,46379767,"@DrClaireRush Try Brexit, become the umpteenth state.... Would that be an improvement? 😨",0x1f628,neutral,try brexit  become umpteenth state  would improvement ,0x1f628,0.4588,0.0,0.6838809847831726,-0.14,0.5988,0.14,0.8238809847831726
355,694109637298225152,604674831,@Ironwand State of her! Says it all! #Brexit 😱,0x1f631,neutral,state  say ,0x1f631,0.0,0.0,0.7141000628471375,0.19,0.19,0.19,0.5241000628471375
359,694215400523956224,4864316980,@Independent @BBCWorld @BBCNews @SkyNews @itvnews @BBCPolitics #Westminster @UKIP #EU #Brexit Only 1 in 3.?? I think it's 2 in 3. #LeaveEU 😏,0x1f60f,neutral,1 3    think 2 3 ,0x1f60f,0.0,0.0,0.8179576992988586,0.332,0.332,0.332,0.4859576992988586
362,694240381664411648,15507650,i cheated off this boy test in Spanish and got my whole test wrong 😒😑😑,0x1f612|0x1f611|0x1f611,positive,cheat boy test spanish get whole test wrong,0x1f612|0x1f611|0x1f611,-0.7269,-0.09999999999999999,0.8979882597923279,-0.332,0.3949,0.23200000000000004,1.229988259792328
363,694263265388527616,1557437527,If #Cameron gets his EU deal no brexit and #sterling to become the darling of Europe?? Sell€/£ on that rumour 😎,0x1f60e,negative,get eu deal brexit become darling europe   sell    rumour,0x1f60e,0.5859,0.0,0.7224580645561218,0.491,0.09489999999999998,0.491,0.23145806455612183
364,694272461127417856,603714461,@AdamOsper 😂 don't be a contrary cvnt! #yes man #noddingdog #not1brick #pochout #HarryHotspur #brexit,0x1f602,positive,contrary cvnt  man,0x1f602,0.0,0.0,0.5020822882652283,0.221,0.221,0.221,0.2810822882652283
366,694294449585836032,30290356,RT @MiIitarys: That amazing moment 😍 https://t.co/cKH0zJLqOA,0x1f60d,negative,rt amaze moment,0x1f60d,0.5423,0.0,-0.8061047196388245,0.678,0.13570000000000004,0.678,1.4841047196388244
369,694420784102707200,3656559557,"#Brexit
#LeaveEU before 
#bordercontrol
👎😲✔
EU 'should expect another million migrants this year' https://t.co/VznYKC9ifo via @MailOnline",0x1f632,neutral,thumbs_down check_mark eu  expect another million migrant year  via,0x1f632,0.0,0.0,0.6919199228286743,-0.068,0.068,0.068,0.7599199228286744
374,694484627512299520,306359633,"#Tusk proposal to avoid the #brexit, quoting Shakespeare... 😀, not bad https://t.co/HqxbOvGDRp",0x1f600,positive,proposal avoid quote shakespeare   bad,0x1f600,-0.6908,-0.6999999999999998,0.7570804357528687,0.568,1.2588,1.2679999999999998,0.1890804357528687
376,694486283721273344,3656559557,"@BuzzFeedUKPol @David_Cameron
I'm afraid this document is NO GOOD ENOUGH
We #UK now need to #Brexit #LeaveEU
It's as simple as that 👍👍👍😁",0x1f601,negative,im afraid document good enough need simple thumbs_up thumbs_up thumbs_up,0x1f601,0.4404,0.024999999999999994,0.5203786492347717,0.449,0.008599999999999997,0.42400000000000004,0.07137864923477172
380,694488986279088128,3656559557,"@RedHotSquirrel
We #Brits have to be wary of thinly vailed changeable #renegotiation promises
#Brexit
#LeaveEU
#votetoleave
#betterOffout
👍😲",0x1f632,neutral,wary thinly vailed changeable promise thumbs_up,0x1f632,0.3182,-0.45,0.8157600164413452,-0.068,0.3862,0.382,0.8837600164413453
381,694506826755379200,3177406031,"@SkyNews This reminds me of the bride who glanced down at her groom's tadger, exclaiming with disappointment: 'Is that it?!' 😂 #BREXIT",0x1f602,neutral,reminds bride glance grooms tadger  exclaim disappointment     ,0x1f602,-0.5106,-0.6,0.6294481158256531,0.221,0.7316,0.821,0.4084481158256531
382,694506906648514560,90982177,@DanHannanMEP @DavidCameron_MP.....EU IS ABOUT TO IMPLODE....MILLIONS MORE MIGRANTS NEXT SUMMER....BREXIT ASAP....JUNE WILL DO 😀,0x1f600,neutral,implode  million migrant next summer  brexit asap  june,0x1f600,0.0,0.0,0.7429953217506409,0.568,0.568,0.568,0.17499532175064092
385,694513696731697152,3177406031,"'Who do you think you are kidding. Mr Juncker - if you think old England's gone...' 😁

#BREXIT

#Jerusalem  https://t.co/UrlD35VmUt",0x1f601,neutral, think kidding  mr juncker  think old englands go  ,0x1f601,0.1027,0.1,0.771581768989563,0.449,0.3463,0.349,0.322581768989563
388,694515327305129984,19189229,😂 laughed at this —It is a great argument for #Brexit 😀 https://t.co/7XQCqjpXcV,0x1f602|0x1f600,positive,laugh  great argument,0x1f602|0x1f600,0.7351,0.55,-0.6207869052886963,0.39449999999999996,0.3406,0.15550000000000008,1.0152869052886961
389,694518193436626944,20308222,@fdp @Lambsdorff Emergency Brake only if 15 other gvmnts agree...FDP read the fine prints..😂 #betterout #brexit https://t.co/LHBKxEEhwE,0x1f602,neutral,emergency brake 15 gvmnts agree  fdp read fine print ,0x1f602,0.1779,0.4166666666666667,0.7792094945907593,0.221,0.0431,0.19566666666666668,0.5582094945907593
392,694557488285401088,2444529427,"@LibertyUK1 the ""global elite"" 😂😂😂😂😂😂😂 bless 
Reason why people want #brexit 

It's the ""global elite""",0x1f602|0x1f602|0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,positive, global elite  bless reason people want  global elite ,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,0.4767,0.0,0.5662440061569214,0.22100000000000003,0.2557,0.22100000000000003,0.34524400615692136
393,694564200191037440,2239747586,I knew I loved you when I seen you 😍❣😝,0x1f60d|0x1f61d,neutral,knew love see heart_exclamation,0x1f60d|0x1f61d,0.6369,0.5,-0.5190080404281616,0.5505,0.08640000000000003,0.05049999999999999,1.0695080404281616
396,694586812442873856,583131569,"This is some deal. 😐 

""Countries that aren't part of the euro won't need to pay...to protect the currency""

#Brexit
https://t.co/G4czapz4i4",0x1f610,positive,deal   country part euro need pay  protect currency ,0x1f610,0.296,0.0,0.7960440516471863,-0.388,0.6839999999999999,0.388,1.1840440516471862
397,694588620141957120,3656559557,"@FactCheck @Channel4News
It's definitely Bluster and Spin the #renegotiations are a real PR lie and deception we #Brits need to #Brexit
👎😲✔",0x1f632,negative,definitely bluster spin real pr lie deception need thumbs_down check_mark,0x1f632,-0.0516,0.1,0.8205794095993042,-0.068,0.016400000000000005,0.168,0.8885794095993043
399,694607387815182336,92591643,RT @TheBeautifulCar: The new Nissan GTR 😨 https://t.co/V8o7ewMvNB,0x1f628,positive,rt new nissan gtr,0x1f628,0.0,0.13636363636363635,0.8706032633781433,-0.14,0.14,0.27636363636363637,1.0106032633781434
400,694592500296761344,3656559557,"NO NO NO NO NO NO 
NOT WHAT IS WANTED ... #BREXIT #LeaveEU
#reforms failed
#LeaveEU
#migrantcrisis
#UKIP
👎😀👏✔ https://t.co/iWI81ZPBHN",0x1f600,positive,want  fail thumbs_down clapping_hands check_mark,0x1f600,-0.4939,-0.5,0.5087766051292419,0.568,1.0619,1.068,0.059223394870758006
404,694616750286045184,275896693,If 14 other countries agree it 😬 #EUlies #Brexit  https://t.co/HrtefFzSQM,0x1f62c,positive,14 country agree,0x1f62c,0.3612,0.0,0.608528733253479,0.194,0.16720000000000002,0.194,0.414528733253479
406,694627792332419072,22085760,"@LouiseMensch @JunckerEU Even if we vote #Remain, they're all out of a job once the #GrassRoots take their revenge! 80%+ want #Brexit 😂😂",0x1f602|0x1f602,negative,even vote theyre job take revenge  80   want,0x1f602|0x1f602,-0.4767,0.0,0.5962496399879456,0.221,0.6977,0.221,0.3752496399879456
408,694641459883040768,19291485,First posts on Facebook showing my support for #LeaveEU #VoteEU #Brexit. I usually spare them most of my political stuff! 😂,0x1f602,positive,first post facebook show support usually spare political stuff ,0x1f602,0.4019,0.0,0.6129881143569946,0.221,0.18089999999999998,0.221,0.39198811435699465
409,694643683564601344,161809644,"Follow🙏
➡@souhilabintarab
➡@SuhilaBnLachhab
➡https://t.co/OUYhDASbYy …
➡https://t.co/1ApcQmiudk …
#CashInvestigation
#MHSCOM
#Insaisissables",0x1f64f,positive,follow right_arrow right_arrow right_arrow  right_arrow ,0x1f64f,0.0,0.0,0.8554031252861023,0.417,0.417,0.417,0.4384031252861023
412,694666250501361664,284247657,"@DanHannanMEP If you think today means disdain and contempt, just wait till you kids come looking for a trade deal post-#Brexit 😂",0x1f602,negative,think today mean disdain contempt  wait till kid come look trade deal post ,0x1f602,-0.7845,-0.3125,0.56276935338974,0.221,1.0055,0.5335,0.34176935338974
413,694714269770715136,3889225512,RT @aintyouSKNY: THIS IS LIT😳🔥SHEEEEESH! https://t.co/mcwwEyFmgv,0x1f633,neutral,rt lit fire sheeeeesh ,0x1f633,-0.34,0.0,-0.5350168943405151,0.018,0.35800000000000004,0.018,0.5530168943405152
415,694833354827546624,19189229,"Blimey, closet Tory #Corbynistas 😀 😅 😂 

 #Brexit  https://t.co/scwB5Hbph5",0x1f600|0x1f605|0x1f602,neutral,blimey  closet tory,0x1f600|0x1f605|0x1f602,0.0,0.0,0.6720041036605835,0.3223333333333333,0.3223333333333333,0.3223333333333333,0.3496707703272502
416,694859530761572352,17588280,So we hope very much for Brexit ... 😉 https://t.co/5WG41ZeBhx,0x1f609,positive,hope much brexit ,0x1f609,0.4404,0.2,0.5539384484291077,0.463,0.02260000000000001,0.263,0.09093844842910764
417,694851848608616448,402826190,"Britain is a dwarf apparently. .....😯

#Brexit https://t.co/npFqlr7Jiq",0x1f62f,neutral,britain dwarf apparently  ,0x1f62f,0.0,0.05,0.7420330047607422,0.123,0.123,0.073,0.6190330047607422
420,694889158670733312,1550984940,@georgemagnus1 @prospect_uk Hmmm 😱 Brexit would trigger the disintegration of the EU not the UK says Barclays https://t.co/DPGsReW0Qh …,0x1f631,neutral,hmmm brexit would trigger disintegration eu uk say barclays ,0x1f631,0.0,0.0,0.49373939633369446,0.19,0.19,0.19,0.30373939633369446
422,694886729820540928,716736364,"Reformed EU Dave? 😂😂

Believe that shit and you'll believe anything #brexit",0x1f602|0x1f602,negative,reform eu dave  believe shit believe anything,0x1f602|0x1f602,-0.5574,-0.2,0.5998520255088806,0.221,0.7784,0.42100000000000004,0.37885202550888064
426,694916107967275008,3656559557,"WHAT.... THAT JUST SHOWS WHAT WE IN #UK HAVE TO PUT UP WITH BEING IN #EU
#BREXIT
#LEAVEEU
#GO
#OUTEU
👍😲✔ https://t.co/zzHFdFXsHt",0x1f632,neutral, show put thumbs_up check_mark,0x1f632,0.0,0.0,0.8084359169006348,-0.068,0.068,0.068,0.8764359169006348
427,694924606453448704,3822317541,It's a lot of fuck shit going on 😤,0x1f624,neutral,lot fuck shit go,0x1f624,-0.7964,-0.30000000000000004,0.9285812377929688,-0.209,0.5874,0.09100000000000005,1.1375812377929688
428,694925679159287808,802185702,@JohnCleese #Brexit of course John 😁,0x1f601,neutral,course john,0x1f601,0.0,0.0,0.7925567030906677,0.449,0.449,0.449,0.3435567030906677
429,694945166386401280,4728759886,RT @nusoundradio: @ApiSahni lol are you bored on the #m25 bro. Just hope they don't turn up on there you won't have no escape 🙈,0x1f648,positive,rt lol bore bro  hope turn escape,0x1f648,0.6597,0.8,0.5420534610748291,0.432,0.22769999999999996,0.36800000000000005,0.1100534610748291
431,694951447927119872,25104565,Cringing for my life at this political broadcast on ITV by @UKIP on the #Brexit 🙈,0x1f648,neutral,cringe life political broadcast itv,0x1f648,0.0,0.0,0.6761765480041504,0.432,0.432,0.432,0.2441765480041504
432,694972646337961984,2437266410,@dkayevo it was an Earthquake or something..it is just sad to see my store damaged because in a way..it's my baby. 😢 #TF2Words,0x1f622,negative,earthquake something  sad see store damage way  baby ,0x1f622,-0.743,-0.5,0.8556329011917114,0.007,0.75,0.507,0.8486329011917114
433,695002590963220480,275896693,"The absolute best that can be said for Cameron's fake EU 'deal', courtesy of SKY. More Cameron 'promises' 😬 #Brexit https://t.co/Qp6erCm2H3",0x1f62c,positive,absolute best say camerons fake eu  deal   courtesy sky  cameron  promise ,0x1f62c,0.7096,0.2333333333333333,0.5041301846504211,0.194,0.5156000000000001,0.039333333333333304,0.31013018465042114
434,695082652714561536,23682667,Just blessed these hoes real quick 😋,0x1f60b,neutral,bless hoe real quick,0x1f60b,0.4215,0.5,0.839855432510376,0.631,0.20950000000000002,0.131,0.20885543251037597
435,695135847948144640,275896693,Wake Up Britain! It's not so much the lies I resent its the arrogant belief I'll swallow them 😬 #LeaveEU #Brexit  https://t.co/gtmIuBqMnH,0x1f62c,negative,wake britain  much lie resent arrogant belief ill swallow,0x1f62c,-0.7717,-0.15,0.8466772437095642,0.194,0.9657,0.344,0.6526772437095643
436,695159298100342784,39731436,Lol forreal gather your thoughts real quick so you don't say nothing crazy and shit😭 https://t.co/VUY81oi2tN,0x1f62d,negative,lol forreal gather thought real quick say nothing crazy shit,0x1f62d,0.7757,0.125,0.6263152956962585,-0.093,0.8686999999999999,0.218,0.7193152956962585
437,695167753225924608,2170986966,@mariedd52 I really think apathy is a big enemy of #Brexit.  I'll sort it 😉,0x1f609,negative,really think apathy big enemy ill sort,0x1f609,-0.8307,-0.09999999999999999,0.8838444948196411,0.463,1.2937,0.5630000000000001,0.4208444948196411
438,695164190240202752,4864316980,@MailOnline @BBCWorld @BBCNews @SkyNews @itvnews @BBCPolitics #Westminster @UKIP #EU #UN #Brexit Ideal for the #immigrants &amp; #refugees.. 😊😀😁,0x1f60a|0x1f600|0x1f601,neutral,ideal ,0x1f60a|0x1f600|0x1f601,0.5267,0.9,0.6038541793823242,0.5536666666666666,0.026966666666666694,0.3463333333333334,0.05018751271565758
439,695167947199942656,4864316980,@DailyMailUK @MailOnline @BBCPolitics @UKIP @Number10gov is afraid to put the #Brexit side as he knows the majority want out of the #EU 😠 😬,0x1f620|0x1f62c,negative,afraid put side know majority want,0x1f620|0x1f62c,0.0772,-0.6,0.7809561491012573,-0.05249999999999999,0.12969999999999998,0.5475,0.8334561491012573
441,695198304221675520,38999649,@Jade_Oliver_ happy birthday babe!! Have a fab day😘xxx,0x1f618,neutral,happy birthday babe   fab day xxx,0x1f618,0.7717,0.8,-0.9881747961044312,0.701,0.0707000000000001,0.09900000000000009,1.6891747961044312
444,695241810776559616,71683355,#Davos update: Automation | China | Emerging markets | Brexit 😳 https://t.co/vmgvsIXtRk,0x1f633,neutral,update  automation  china  emerge market  brexit,0x1f633,0.0,0.0,0.8331127166748047,0.018,0.018,0.018,0.8151127166748047
445,695238029095669760,101598139,😂 Cameron secures leftover sandwiches for UK https://t.co/ES5Ru2gDzJ #Brexit,0x1f602,positive,cameron secures leftover sandwich uk,0x1f602,0.3182,0.0,0.9023722410202026,0.221,0.09719999999999998,0.221,0.6813722410202027
447,695280004574396416,80943338,"Eah 😂😂😂😂.
Contigo.",0x1f602|0x1f602|0x1f602|0x1f602,positive,eah  contigo ,0x1f602|0x1f602|0x1f602|0x1f602,0.0,0.0,0.7373964786529541,0.221,0.221,0.221,0.5163964786529541
452,695334659115216896,2965766097,Damn his strategy 'failed' Oops ( no oops😈 ) #EUBuzz #Brexit  https://t.co/qLohMRpvuq,0x1f608,negative,damn strategy  fail  oops  oops ,0x1f608,-0.7351,-0.5,0.9340862035751343,0.265,1.0001,0.765,0.6690862035751343
454,695351811180396544,2809161682,"@MissUniverse @PauleenJLuna two of you are ma fave!!! #beautifulwiththeheart,, I love yah!!!!! Take care always!!!😍😮😍",0x1f60d|0x1f62e|0x1f60d,negative,two fave    love yah    take care always   ,0x1f60d|0x1f62e|0x1f60d,0.8834,0.5,-0.969907283782959,0.5416666666666666,0.34173333333333333,0.04166666666666663,1.5115739504496255
456,695357148323131392,4450772008,"""@lblchloe: @rdiamond89 WHAT DID I JUST READ?!!"" IKR? 💥💥💥😨😨😨",0x1f628|0x1f628|0x1f628,negative, read     ikr  collision collision collision,0x1f628|0x1f628|0x1f628,-0.7579,0.0,0.6451808214187622,-0.14,0.6179,0.14,0.7851808214187622
459,695386069995368448,3022855427,"@Wiznyme1 @suttonnick If Brexit = #indyref2 then it would come down to-
Indy=€
Uk= keeping £
No would win again with 60% this time 😊",0x1f60a,positive,brexit  would come  indy   uk  keep  would win 60  time,0x1f60a,0.5859,0.8,0.6343775391578674,0.644,0.05810000000000004,0.15600000000000003,0.009622460842132585
462,695415678564630528,111260148,@savrosewilk 😢. Alfie had it t'other day.,0x1f622,negative, alfie tother day ,0x1f622,0.0,0.0,0.7419925332069397,0.007,0.007,0.007,0.7349925332069397
463,695419021663965184,266792066,"@Johannaocall @aumnjoy @GreysABC did you guys know they call Daluca, Mcstudly cause I didn't 😍😍",0x1f60d|0x1f60d,positive,guy know call daluca  mcstudly cause,0x1f60d|0x1f60d,0.0,0.0,0.8315162062644958,0.678,0.678,0.678,0.1535162062644958
464,695427789139234816,801521040,@SurfGXD welp im dead serious too 😭🤔,0x1f62d,neutral,welp im dead serious thinking_face,0x1f62d,-0.6808,-0.26666666666666666,0.4730111062526703,-0.093,0.5878,0.17366666666666666,0.5660111062526703
465,695514813032751104,714513049,"@TheManMurdoch
LOL 😂😂😂
You need to research a bit more.
We can choose our own tariffs on Brexit we can lower them down to zero if we wanted.",0x1f602|0x1f602|0x1f602,positive,lol need research bit  choose tariff brexit low zero want ,0x1f602|0x1f602|0x1f602,0.25,0.4,0.5140183568000793,0.221,0.028999999999999998,0.17900000000000002,0.29301835680007937
466,695533270172364800,85030646,"So only way to block EU law will be by getting 55% to agree despite majority already passing it. 😕 
#NoChance #Brexit @LeaveEUOfficial",0x1f615,neutral,way block eu law get 55  agree despite majority already pass ,0x1f615,-0.1027,0.0,0.690990686416626,-0.397,0.2943,0.397,1.087990686416626
467,695550736206266368,123174284,RT @4eva4thImpact: Got our annual inspection today at work! 😖 but got my lucky bracelet on 😍👊🏻 @4thImpactMusic #4thImpact https://t.co/gMZ8…,0x1f616|0x1f60d,negative,rt get annual inspection today work  get lucky bracelet oncoming_fist light_skin_tone,0x1f616|0x1f60d,0.4215,0.3333333333333333,0.7560902237892151,0.2615,0.15999999999999998,0.0718333333333333,0.4945902237892151
468,695540575098048512,20852497,Looks as if I climbed into Pandora's Box &amp;  #Brexit debate with a quote in today's @TheSun #politics 😳 #EUreferendum https://t.co/M9R4ywBWlw,0x1f633,neutral,look climb pandoras box  debate quote todays,0x1f633,0.0,0.0,0.8654085993766785,0.018,0.018,0.018,0.8474085993766785
